GeneID,Name
LOC753705,753705 putative ATP-dependent RNA helicase Pl10 isoform X1	K11594 DDX3X; ATP-dependent RNA helicase DDX3X [EC:3.6.4.13]
LOC100889908,100889908 GRB10-interacting GYF protein 2 isoform X1	K18730 GIGYF; PERQ amino acid-rich with GYF domain-containing protein
LOC574687,574687 malignant T-cell-amplified sequence 1	K07575 MCTS; malignant T-cell-amplified sequence
LOC100890892,100890892 density-regulated protein homolog	K24272 DENR; density-regulated protein
LOC592534,592534 SAP domain-containing ribonucleoprotein	K18732 SARNP; SAP domain-containing ribonucleoprotein
LOC754700,754700 regulator of chromosome condensation	K11493 RCC1; regulator of chromosome condensation
LOC576820,576820 la-related protein 6	K18733 LARP6; la-related protein 6
LOC579034,579034 transcriptional activator protein Pur-beta isoform X1	K21772 PURA; transcriptional activator protein Pur-alpha
LOC582784,582784 polymerase delta-interacting protein 3	K22414 POLDIP3; polymerase delta-interacting protein 3
LOC586837,586837 zinc finger CCCH domain-containing protein 11A isoform X1	K22415 ZC3H11; zinc finger CCCH domain-containing protein 11
LOC105438920,105438920 zinc finger CCCH domain-containing protein 11A-like	K22415 ZC3H11; zinc finger CCCH domain-containing protein 11
LOC100888744,100888744 protein smg8 isoform X1	K18734 SMG8; protein SMG8
LOC574891,574891 protein SMG9	K18735 SMG9; protein SMG9
LOC579417,579417 probable ATP-dependent RNA helicase DHX34	K20101 DHX34; ATP-dependent RNA helicase DHX34 [EC:3.6.4.13]
LOC576906,576906 GTP-binding protein 1	K24887 GTPBP1; GTP-binding protein 1
LOC583455,583455 pumilio homolog 3	K14844 PUF6; pumilio homology domain family member 6
LOC373234,373234 myosin V	K10357 MYO5; myosin V
LOC593489,593489 protein bicaudal D homolog 1 isoform X2	K18739 BICD; protein bicaudal D
LOC578566,578566 piRNA biogenesis protein EXD1	K18740 EXD1; exonuclease 3'-5' domain-containing protein 1
LOC100893717,100893717 uncharacterized protein LOC100893717 isoform X1	K18740 EXD1; exonuclease 3'-5' domain-containing protein 1
LOC100892740,100892740 uncharacterized protein LOC100892740	K18740 EXD1; exonuclease 3'-5' domain-containing protein 1
LOC754101,754101 LOW QUALITY PROTEIN: nanos homolog 3	K18741 NANOS1; protein nanos 1
LOC100891918,100891918 far upstream element-binding protein 1 isoform X8	K13210 FUBP; far upstream element-binding protein
LOC576398,576398 uncharacterized protein LOC576398	K16220 HAX1; HCLS1-associated protein X-1
LOC576314,576314 arf-GAP domain and FG repeat-containing protein 1 isoform X1	K15044 AGFG1; Arf-GAP domain and FG repeats-containing protein 1
LOC574897,574897 polypyrimidine tract-binding protein 1 isoform X1	K13218 PTBP1; polypyrimidine tract-binding protein 1
LOC592285,592285 heterogeneous nuclear ribonucleoprotein D-like isoform X1	K03102 SQD; squid
LOC588140,588140 poly(rC)-binding protein 3 isoform X1	K21444 PCBP3_4; poly(rC)-binding protein 3/4
LOC576922,576922 ago1b; protein argonaute-2	K11593 ELF2C; eukaryotic translation initiation factor 2C
LOC581325,581325 RNA-binding protein MEX3B	K15686 MEX3; RNA-binding protein MEX3 [EC:2.3.2.27]
LOC580634,580634 protein LSM14 homolog A-B	K18749 LSM14; protein LSM14
LOC588004,588004 uncharacterized protein LOC588004	K16682 AJUBA; LIM domain-containing protein
LOC583129,583129 putative helicase MOV-10	K18422 MOV10; helicase MOV-10 [EC:3.6.4.13]
LOC589386,589386 LOW QUALITY PROTEIN: putative helicase MOV-10	K18422 MOV10; helicase MOV-10 [EC:3.6.4.13]
LOC100892395,100892395 putative helicase MOV-10 isoform X1	K18422 MOV10; helicase MOV-10 [EC:3.6.4.13]
LOC578093,578093 LOW QUALITY PROTEIN: transportin-1	K18752 TNPO1; transportin-1
LOC590260,590260 transportin-1 isoform X1	K18752 TNPO1; transportin-1
LOC577494,577494 mRNA decay activator protein ZFP36L1	K18753 ZFP36L; butyrate response factor
LOC587196,587196 protein lin-28 homolog isoform X2	K18754 LIN28; protein lin-28
LOC586472,586472 uncharacterized protein LOC586472	K18754 LIN28; protein lin-28
LOC373520,373520 huntingtin	K04533 HD; huntingtin
LOC591027,591027 huntingtin	K04533 HD; huntingtin
LOC100888728,100888728 LOW QUALITY PROTEIN: protein bicaudal C homolog 1	K18756 BICC1; protein bicaudal C
LOC575659,575659 la-related protein 1B	K18757 LARP1; la-related protein 1
LOC581517,581517 ataxin-2-like protein isoform X2	K23625 ATXN2_2L; ataxin 2/2L
LOC105439859,105439859 ataxin-2-like isoform X1	K23625 ATXN2_2L; ataxin 2/2L
LOC373373,373373 kinesin light chain isoform 3	K10407 KLC; kinesin light chain
LOC105446921,105446921 kinesin light chain isoform X1	K10407 KLC; kinesin light chain
LOC581062,581062 trinucleotide repeat-containing gene 6C protein isoform X1	K18412 TNRC6; trinucleotide repeat-containing gene 6 protein
LOC105442133,105442133 trinucleotide repeat-containing gene 6C protein-like isoform X1	K18412 TNRC6; trinucleotide repeat-containing gene 6 protein
LOC589477,589477 DIS3-like exonuclease 2	K18758 DIS3L2; DIS3-like exonuclease 2 [EC:3.1.13.-]
LOC576737,576737 DIS3-like exonuclease 2	K18758 DIS3L2; DIS3-like exonuclease 2 [EC:3.1.13.-]
LOC579482,579482 E3 ubiquitin-protein ligase TRIM71	K12035 TRIM71; tripartite motif-containing protein 71 [EC:2.3.2.27]
LOC581847,581847 YTH domain-containing family protein 1	K20102 YTHDF; YTH domain-containing family protein
LOC577629,577629 nucleolysin TIAR isoform X2	K13201 TIA1; nucleolysin TIA-1/TIAR
LOC589713,589713 LOW QUALITY PROTEIN: ras GTPase-activating protein-binding protein 2	K17265 G3BP1; Ras GTPase-activating protein-binding protein 1 [EC:3.6.4.12 3.6.4.13]
LOC756337,756337 eukaryotic translation initiation factor 2A	K15026 EIF2A; translation initiation factor 2A
LOC576894,576894 guanine nucleotide-binding protein subunit beta-2-like 1	K14753 RACK1; guanine nucleotide-binding protein subunit beta-2-like 1 protein
LOC585351,585351 tudor domain-containing protein 3	K18404 TDRD3; tudor domain-containing protein 3
LOC593659,593659 la-related protein 4 isoform X4	K18763 LARP4; la-related protein 4
LOC591893,591893 nocturnin isoform X1	K18764 NOCT; nocturnin [EC:3.1.3.108]
LOC754917,754917 3'-5' exoribonuclease 1 isoform X1	K18416 THEX1; 3'-5' exoribonuclease 1 [EC:3.1.-.-]
LOC585927,585927 ERI1 exoribonuclease 2	K18417 ERI2; ERI1 exoribonuclease 2 [EC:3.1.-.-]
LOC581960,581960 uncharacterized protein LOC581960	K18668 ZC3H12; ribonuclease ZC3H12 [EC:3.1.-.-]
LOC764762,764762 interleukin enhancer-binding factor 2 isoform X1	K13089 ILF2; interleukin enhancer-binding factor 2
LOC762470,762470 RNA-binding protein 39	K13091 RBM23_39; RNA-binding protein 23/39
LOC764558,764558 zinc finger CCCH domain-containing protein 18 isoform X1	K13092 ZC3H18; nuclear protein NHN1
LOC583099,583099 U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2	K24273 ZRSR; U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein
LOC577412,577412 mitotic checkpoint protein BUB3	K02180 BUB3; cell cycle arrest protein BUB3
LOC588416,588416 HIV Tat-specific factor 1 homolog	K13093 HTATSF1; HIV Tat-specific factor 1
LOC762444,762444 HIV Tat-specific factor 1	K13093 HTATSF1; HIV Tat-specific factor 1
LOC587083,587083 RNA-binding protein 10 isoform X1	K13094 RBM5_10; RNA-binding protein 5/10
LOC754661,754661 splicing factor 1 isoform X1	K13095 SF1; splicing factor 1
LOC583039,583039 SURP and G-patch domain-containing protein 1 isoform X1	K13096 SF4; splicing factor 4
LOC576221,576221 squamous cell carcinoma antigen recognized by T-cells 3	K22611 SART3; squamous cell carcinoma antigen recognized by T-cells 3
LOC576841,576841 pre-mRNA-splicing factor CWC22 homolog	K13100 CWC22; pre-mRNA-splicing factor CWC22
LOC105446195,105446195 pre-mRNA-splicing factor CWC22 homolog	K13100 CWC22; pre-mRNA-splicing factor CWC22
LOC575416,575416 G-patch domain and KOW motifs-containing protein	K13101 GPKOW; G patch domain and KOW motifs-containing protein
LOC590456,590456 G-patch domain and KOW motifs-containing protein	K13101 GPKOW; G patch domain and KOW motifs-containing protein
LOC583668,583668 zinc finger protein 830	K13104 ZNF830; zinc finger protein 830
LOC578002,578002 proline-rich protein PRCC	K13105 PRCC; proline-rich protein PRCC
LOC587806,587806 BUD13 homolog	K13106 BUD13; pre-mRNA-splicing factor CWC26
LOC586775,"586775 LOW QUALITY PROTEIN: RNA-binding motif protein	K13107 RBMX2; RNA-binding motif protein, X-linked 2"
LOC590522,590522 smad nuclear-interacting protein 1	K13108 SNIP1; smad nuclear-interacting protein 1
LOC586140,586140 protein Red	K13109 IK; IK cytokine
LOC583272,583272 microfibrillar-associated protein 1	K13110 MFAP1; microfibrillar-associated protein 1
LOC580312,580312 WD40 repeat-containing protein SMU1	K13111 SMU1; WD40 repeat-containing protein SMU1
LOC585686,585686 tuftelin-interacting protein 11 isoform X1	K13103 TFIP11; tuftelin-interacting protein 11
LOC100888999,100888999 uncharacterized protein DDB_G0287625	K24594 RSRC1; arginine/serine-rich coiled-coil protein 1
LOC100892657,100892657 peptidyl-prolyl cis-trans isomerase sig-7 isoform X1	K12735 PPIL4; peptidyl-prolyl cis-trans isomerase-like 4 [EC:5.2.1.8]
LOC582336,582336 peptidyl-prolyl cis-trans isomerase sig-7	K12735 PPIL4; peptidyl-prolyl cis-trans isomerase-like 4 [EC:5.2.1.8]
LOC576707,576707 peptidylprolyl isomerase domain and WD repeat-containing protein 1	K12736 PPWD1; peptidylprolyl isomerase domain and WD repeat-containing protein 1 [EC:5.2.1.8]
LOC583567,583567 peptidylprolyl isomerase domain and WD repeat-containing protein 1	K12736 PPWD1; peptidylprolyl isomerase domain and WD repeat-containing protein 1 [EC:5.2.1.8]
LOC583439,583439 spliceosome-associated protein CWC27 homolog	K12737 SDCCAG10; peptidyl-prolyl cis-trans isomerase SDCCAG10 [EC:5.2.1.8]
LOC576648,576648 coiled-coil domain-containing protein 130	K13115 CCDC130; coiled-coil domain-containing protein 130
LOC591793,591793 probable ATP-dependent RNA helicase DDX41	K13116 DDX41; ATP-dependent RNA helicase DDX41 [EC:3.6.4.13]
LOC577709,577709 probable ATP-dependent RNA helicase DHX35	K13117 DHX35; ATP-dependent RNA helicase DDX35 [EC:3.6.4.13]
LOC592777,592777 splicing factor ESS-2 homolog	K13118 DGCR14; protein DGCR14
LOC753921,753921 protein FAM50A isoform X1	K13119 FAM50; protein FAM50
LOC764204,764204 protein FAM32A	K13120 FAM32A; protein FAM32A
LOC577521,577521 protein FRA10AC1 homolog isoform X1	K13121 FRA10AC1; protein FRA10AC1
LOC577693,577693 protein FRG1 isoform X1	K13122 FRG1; protein FRG1
LOC589065,589065 protein FRG1	K13122 FRG1; protein FRG1
LOC100890101,100890101 G patch domain-containing protein 1	K13123 GPATCH1; G patch domain-containing protein 1
LOC586496,586496 WD repeat domain-containing protein 83	K13124 MORG1; mitogen-activated protein kinase organizer 1
LOC585431,585431 nitric oxide synthase-interacting protein	K13125 NOSIP; nitric oxide synthase-interacting protein
LOC578201,578201 E3 ubiquitin-protein ligase RNF113A	K13127 RNF113A; RING finger protein 113A
LOC593454,593454 zinc finger CCHC domain-containing protein 8	K13128 ZCCHC8; zinc finger CCHC domain-containing protein 8
LOC584770,584770 integrator complex subunit 1	K13138 INTS1; integrator complex subunit 1
LOC585493,585493 integrator complex subunit 2	K13139 INTS2; integrator complex subunit 2
LOC581840,581840 integrator complex subunit 3	K13140 INTS3; integrator complex subunit 3
LOC582137,582137 integrator complex subunit 4	K13141 INTS4; integrator complex subunit 4
LOC580098,580098 integrator complex subunit 5	K13142 INTS5; integrator complex subunit 5
LOC105443362,105443362 integrator complex subunit 5	K13142 INTS5; integrator complex subunit 5
LOC586384,586384 integrator complex subunit 6-B isoform X1	K13143 INTS6; integrator complex subunit 6
LOC105447141,105447141 integrator complex subunit 6-A-like isoform X1	K13143 INTS6; integrator complex subunit 6
LOC100889092,100889092 integrator complex subunit 7	K13144 INTS7; integrator complex subunit 7
LOC589536,589536 integrator complex subunit 8	K13145 INTS8; integrator complex subunit 8
LOC577886,577886 integrator complex subunit 9 isoform X1	K13146 INTS9; integrator complex subunit 9
LOC580066,580066 integrator complex subunit 10	K13147 INTS10; integrator complex subunit 10
LOC579693,579693 integrator complex subunit 11 isoform X1	K13148 CPSF3L; integrator complex subunit 11 [EC:3.1.27.-]
LOC763955,763955 integrator complex subunit 11 isoform X1	K13148 CPSF3L; integrator complex subunit 11 [EC:3.1.27.-]
LOC756421,756421 integrator complex subunit 12 isoform X1	K13149 INTS12; integrator complex subunit 12
LOC100891133,100891133 integrator complex subunit 12	K13149 INTS12; integrator complex subunit 12
LOC100888408,100888408 coilin	K13150 COIL; coilin
LOC755250,755250 U6 snRNA phosphodiesterase-like	K23093 USB1; U6 snRNA phosphodiesterase [EC:3.1.4.-]
LOC574797,574797 zinc finger matrin-type protein 5	K13152 ZMAT5; U11/U12 small nuclear ribonucleoprotein 20 kDa protein
LOC589523,589523 U11/U12 small nuclear ribonucleoprotein 25 kDa protein	K13153 SNRNP25; U11/U12 small nuclear ribonucleoprotein 25 kDa protein
LOC763380,763380 U11/U12 small nuclear ribonucleoprotein 25 kDa protein	K13153 SNRNP25; U11/U12 small nuclear ribonucleoprotein 25 kDa protein
LOC591569,591569 zinc finger CCHC-type and RNA-binding motif-containing protein 1	K13154 ZCRB1; U11/U12 small nuclear ribonucleoprotein 31 kDa protein
LOC753629,753629 U11/U12 small nuclear ribonucleoprotein 35 kDa protein	K13155 SNRNP35; U11/U12 small nuclear ribonucleoprotein 35 kDa protein
LOC585534,585534 U11/U12 small nuclear ribonucleoprotein 35 kDa protein	K13155 SNRNP35; U11/U12 small nuclear ribonucleoprotein 35 kDa protein
LOC100889115,100889115 U11/U12 small nuclear ribonucleoprotein 48 kDa protein	K13156 SNRNP48; U11/U12 small nuclear ribonucleoprotein 48 kDa protein
LOC577891,577891 RNA-binding region-containing protein 3	K13157 RNPC3; U11/U12 small nuclear ribonucleoprotein 65 kDa protein
LOC583571,583571 uncharacterized protein LOC583571	K24824 RBM48; RNA-binding protein 48
LOC576908,576908 uncharacterized protein LOC576908	K24824 RBM48; RNA-binding protein 48
LOC591565,591565 armadillo repeat-containing protein 7	K24825 ARMC7; armadillo repeat-containing protein 7
LOC100892604,100892604 cysteine-rich PDZ-binding protein	K24826 CRIPT; cysteine-rich PDZ-binding protein
LOC581771,581771 sodium channel modifier 1-like	K24827 SCNM1; sodium channel modifier 1
LOC100893477,100893477 heterogeneous nuclear ribonucleoprotein C	K12895 RALY; heterogeneous nuclear ribonucleoprotein C-like 2
LOC594043,594043 heterogeneous nuclear ribonucleoprotein H3 isoform X1	K12898 HNRNPF_H; heterogeneous nuclear ribonucleoprotein F/H
LOC588303,588303 heterogeneous nuclear ribonucleoprotein H isoform X2	K12898 HNRNPF_H; heterogeneous nuclear ribonucleoprotein F/H
LOC580804,580804 heterogeneous nuclear ribonucleoprotein L isoform X2	K13159 HNRNPL; heterogeneous nuclear ribonucleoprotein L
LOC100888025,100888025 male-specific lethal 1-like 1	K13163 MSL1; male-specific lethal 1
LOC592260,592260 uncharacterized protein LOC592260	K13164 MSL2; male-specific lethal 2
LOC584338,"584338 LOW QUALITY PROTEIN: splicing regulatory glutamine/lysine-rich protein 1	K13165 SFRS12; splicing factor, arginine/serine-rich 12"
LOC575373,"575373 CLK4-associating serine/arginine rich protein isoform X1	K13168 SFRS16; splicing factor, arginine/serine-rich 16"
LOC575713,"575713 A-kinase anchor protein 17A	K13169 SFRS17; splicing factor, arginine/serine-rich 17"
LOC594594,"594594 arginine/serine-rich protein PNISR	K13170 SFRS18; splicing factor, arginine/serine-rich 18"
LOC584224,584224 serine/arginine repetitive matrix protein 2 isoform X1	K13172 SRRM2; serine/arginine repetitive matrix protein 2
LOC100893974,100893974 uncharacterized protein LOC100893974 isoform X1	K13172 SRRM2; serine/arginine repetitive matrix protein 2
LOC764602,764602 transcriptional regulator ATRX	K13172 SRRM2; serine/arginine repetitive matrix protein 2
LOC588600,588600 arginine and glutamate-rich protein 1	K13173 ARGLU1; arginine and glutamate-rich protein 1
